代碼",公私立,體制,學校名稱,學院名稱,系所代碼,系所名稱,電話,電話分機,傳真,電子郵件,系所網址
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,04191039,企業資訊與管理系,02-27821862,243,02-66150832,eim110@www.cust.edu.tw,https://eim110.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,05121010,生物科技系,02-27821862,265,02-27865456,dbt@www.cust.edu.tw,https://dbt.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07141038,電機與資訊工程系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://me.cust.edu.tw/ele
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07151017,機械工程系,02-27821862,147,02-27867253,mech@www.cust.edu.tw,https://mech.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162015,航空電子系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://ae.hc.cust.edu.tw/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162015,航空電子系,03-5935707,300,03-5935236,ae@www.hc.cust.edu.tw,https://ae.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162015,航空電子系,02-27821864,135,02-27851208,me@www.cust.edu.tw,https://ae.hc.cust.edu.tw/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162015,航空電子系,03-5935707,300,03-5935236,ae@www.hc.cust.edu.tw,https://ae.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,02-27821862,154,02-27867048,springtai@cc.hc.cust.edu.tw,https://www.cust.edu.tw/amnew/new_website/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,03-5935707,200,03-5936297,am@www.hc.cust.edu.tw,https://am.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,02-27821862,154,02-27867048,springtai@cc.hc.cust.edu.tw,https://www.cust.edu.tw/amnew/new_website/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,03-5935707,200,03-5936297,am@www.hc.cust.edu.tw,https://am.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,02-27821862,154,02-27867048,springtai@cc.hc.cust.edu.tw,https://www.cust.edu.tw/amnew/new_website/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,02-27821862,154,02-27867048,springtai@cc.hc.cust.edu.tw,https://www.cust.edu.tw/amnew/new_website/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,07162019,航空機械系,03-5935707,200,03-5936297,am@www.hc.cust.edu.tw,https://am.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,工程學院,07311025,建築系土木防災與管理碩士班,02-27821862,128,02-27864795,arc@www.cust.edu.tw,https://arc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,10131040,餐旅管理系,02-27821862,283,02-27832873,dfbm@www.cust.edu.tw,https://dfbm.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,10131040,餐旅管理系,02-27821862,283,02-27832873,dfbm@www.cust.edu.tw,https://dfbm.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,健康科技暨管理學院,10131040,餐旅管理系,02-27821862,283,02-27832873,dfbm@www.cust.edu.tw,https://dfbm.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,02-27821464,128,02-27864795,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,03-5935707,400,03-5933590,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,02-27821464,128,02-27864795,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,03-5935707,400,03-5933590,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,02-27821464,128,02-27864795,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw/
1061,私立,技專校院,中華學校財團法人中華科技大學,航空學院,10413033,航空服務管理系,03-5935707,400,03-5933590,ab@www.hc.cust.edu.tw,https://ab.hc.cust.edu.tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,02122004,生活創意設計系,04-27016855,2292,04-27075420,ild@ocu.edu.tw,https://ild.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,02311002,應用外語系,04-27016855,2162,04-27075420,ae@ocu.edu.tw,https://ae.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,商學與管理學院,04121013,財務金融系,04-27016855,8502,04-27075420,finance@ocu.edu.tw,https://fc.ocu.edu.tw/index.php
1062,私立,技專校院,僑光科技大學,商學與管理學院,04121013,財務金融系,04-27016855,8502,04-27075420,finance@ocu.edu.tw,https://fc.ocu.edu.tw/index.php
1062,私立,技專校院,僑光科技大學,商學與管理學院,04121013,財務金融系,04-27016855,8502,04-27075420,finance@ocu.edu.tw,https://fc.ocu.edu.tw/index.php
1062,私立,技專校院,僑光科技大學,商學與管理學院,04131009,企業管理系,04-27016855,2142,04-27075420,ba@ocu.edu.tw,https://ba.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04131009,企業管理系,04-27016855,2142,04-27075420,ba@ocu.edu.tw,https://ba.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04131009,企業管理系,04-27016855,2142,04-27075420,ba@ocu.edu.tw,https://ba.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04131009,企業管理系,04-27016855,2142,04-27075420,ba@ocu.edu.tw,https://ba.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04132016,行銷與流通管理系,04-27016855,2193,04-27075420,mdm@ocu.edu.tw,http://mdm.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04132016,行銷與流通管理系,04-27016855,2193,04-27075420,mdm@ocu.edu.tw,http://mdm.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,商學與管理學院,04141011,國際貿易系,04-27016855,2102,04-27075420,it@ocu.edu.tw,https://it.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,商學與管理學院,04212018,財經法律系,04-27016855,2202,04-27075420,fel@ocu.edu.tw,https://fel.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,商學與管理學院,04212018,財經法律系,04-27016855,2202,04-27075420,fel@ocu.edu.tw,https://fel.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,06131019,資訊科技系,04-27016855,2252,04-27075420,imtech@ocu.edu.tw,https://imtech.ocu.edu.tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,06131019,資訊科技系,04-27016855,2252,04-27075420,imtech@ocu.edu.tw,https://imtech.ocu.edu.tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,06131019,資訊科技系,04-27016855,2252,04-27075420,imtech@ocu.edu.tw,https://imtech.ocu.edu.tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,06133021,多媒體與遊戲設計系,04-27016855,2302,04-27075420,mgd@ocu.edu.tw,https://mgd.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,設計與資訊學院,06133021,多媒體與遊戲設計系,04-27016855,2302,04-27075420,mgd@ocu.edu.tw,https://mgd.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,設計與資訊學院,07151028,機械與電腦輔助工程系,04-27016855,2232,04-27075420,mcae@ocu.edu.tw,https://mcae.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,設計與資訊學院,07151028,機械與電腦輔助工程系,04-27016855,2232,04-27075420,mcae@ocu.edu.tw,https://mcae.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10131024,餐飲管理系,04-27016855,2272,04-27075420,fbm@ocu.edu.tw,https://fbm.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10131024,餐飲管理系,04-27016855,2272,04-27075420,fbm@ocu.edu.tw,https://fbm.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10131025,旅館與會展管理系,04-27016855,2282,04-27016855,hmm@ocu.edu.tw,https://hmm.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10131025,旅館與會展管理系,04-27016855,2282,04-27016855,hmm@ocu.edu.tw,https://hmm.ocu.edu.tw/
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10151026,觀光與休閒事業管理系,04-27016855,2212,04-27016855,trm@ocu.edu.tw,https://trm.ocu.edu.tw/index.php?Lang=zh-tw
1062,私立,技專校院,僑光科技大學,觀光與餐旅學院,10151026,觀光與休閒事業管理系,04-27016855,2212,04-27016855,trm@ocu.edu.tw,https://trm.ocu.edu.tw/index.php?Lang=zh-tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,02122007,時尚造型設計系,037-651188,5351,037-651061,fs@ydu.edu.tw,http://fsd.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,02122007,時尚造型設計系,037-651188,5351,037-651061,fs@ydu.edu.tw,http://fsd.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,02122007,時尚造型設計系,037-651188,5351,037-651061,fs@ydu.edu.tw,http://fsd.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,04143022,行銷與流通管理系,037-651188,5552,037-651217,marketing@ydu.edu.tw,http://marketing.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,04143022,行銷與流通管理系,037-651188,5552,037-651217,marketing@ydu.edu.tw,http://marketing.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,04143022,行銷與流通管理系,037-651188,5552,037-651217,marketing@ydu.edu.tw,http://marketing.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,04143022,行銷與流通管理系,037-651188,5552,037-651217,marketing@ydu.edu.tw,http://marketing.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,06131024,資訊管理系,037-651188,5522,037-651215,mis@ydu.edu.tw,http://www.im.ydu.edu.tw/
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,06131024,資訊管理系,037-651188,5522,037-651215,mis@ydu.edu.tw,http://www.im.ydu.edu.tw/
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,06131024,資訊管理系,037-651188,5522,037-651215,mis@ydu.edu.tw,http://www.im.ydu.edu.tw/
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,06131024,資訊管理系,037-651188,5522,037-651215,mis@ydu.edu.tw,http://www.im.ydu.edu.tw/
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,06131032,物聯網工程與應用學士學位學程,037-651188,5531,037-652980,iot@ydu.edu.tw,http://iot.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,科技創新學院,07194040,智慧機電工程與應用系,037-651188,5131,037-652537,aimee@ydu.edu.tw,http://aimee.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,09221028,幼兒保育系,037-651188,5561,037-651279,cd@ydu.edu.tw,http://chd.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,09221028,幼兒保育系,037-651188,5561,037-651279,cd@ydu.edu.tw,http://chd.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,09231039,社會工作系,037-651188,5341,037-651225,hcsw@ydu.edu.tw,http://hcsw.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,人文管理學院,09231039,社會工作系,037-651188,5341,037-651225,hcsw@ydu.edu.tw,http://hcsw.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10131029,餐旅經營系,037-651188,5601,037-652588,hospitality@ydu.edu.tw,https://www.hm.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10131029,餐旅經營系,037-651188,5601,037-652588,hospitality@ydu.edu.tw,https://www.hm.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10151038,觀光休閒管理系,037-651188,5571,037-652380,leisure@ydu.edu.tw,https://www.re.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10151038,觀光休閒管理系,037-651188,5571,037-652380,leisure@ydu.edu.tw,https://www.re.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10151038,觀光休閒管理系,037-651188,5571,037-652380,leisure@ydu.edu.tw,https://www.re.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10151038,觀光休閒管理系,037-651188,5571,037-652380,leisure@ydu.edu.tw,https://www.re.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10151038,觀光休閒管理系,037-651188,5571,037-652380,leisure@ydu.edu.tw,https://www.re.ydu.edu.tw
1063,私立,技專校院,廣亞學校財團法人育達科技大學,休閒創意學院,10152030,休閒運動管理系,037-651188,5581,037-652146,rsm@ydu.edu.tw,https://rsm.ydu.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,04131004,企業管理系,08-7799821,8531,無,x00009752@meiho.edu.tw,https://bba.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,04131004,企業管理系,08-7799821,8531,無,x00009752@meiho.edu.tw,https://bba.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,04131004,企業管理系,08-7799821,8531,無,x00009752@meiho.edu.tw,https://bba.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,04131004,企業管理系,08-7799821,8531,無,x00009752@meiho.edu.tw,https://bba.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,05191012,食品營養系,08-7799821,8504,08-7785163,x00012131@meiho.edu.tw,https://fsn.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,05191012,食品營養系,08-7799821,8504,08-7785163,x00012131@meiho.edu.tw,https://fsn.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,05191012,食品營養系,08-7799821,8504,08-7785163,x00012131@meiho.edu.tw,https://fsn.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,06131010,資訊科技系,08-7799821,8331,無,x00011469@meiho.edu.tw,https://doit.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,09111033,口腔衛生學科,08-7799821,8331,無,x00011469@meiho.edu.tw,https://oralhygiene.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理系,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09131013,護理科,08-7799821,8322,08-7796932,x00005047@meiho.edu.tw,https://san.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,護理學院,09211034,跨專業長期照護碩士學位學程,08-7799821,8668,08-7796932,x00010486@meiho.edu.tw,https://san.meiho.edu.tw/p/412-1030-5523.php?Lang=zh-tw
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,09231016,社會工作系,08-7799821,6401,08-7784416,sw1688@go.meiho.edu.tw,https://swd.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,09231016,社會工作系,08-7799821,6401,08-7784416,sw1688@go.meiho.edu.tw,https://swd.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,09231016,社會工作系,08-7799821,6401,08-7784416,sw1688@go.meiho.edu.tw,https://swd.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,09231016,社會工作系,08-7799821,6401,08-7784416,sw1688@go.meiho.edu.tw,https://swd.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,10121021,美容系,08-7799821,8621,08-7785606,x00001540@meiho.edu.tw,https://dbs.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,健康科學管理學院,10121021,美容系,08-7799821,8621,08-7785606,x00001540@meiho.edu.tw,https://dbs.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10131018,餐旅管理系,08-7799821,6601,08-7784898,x00010936@meiho.edu.tw,https://hm.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10131018,餐旅管理系,08-7799821,6601,08-7784898,x00010936@meiho.edu.tw,https://hm.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10131018,餐旅管理系,08-7799821,6601,08-7784898,x00010936@meiho.edu.tw,https://hm.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10151019,觀光系,08-7799821,6320,無,x00012326@meiho.edu.tw,https://tourism.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10151019,觀光系,08-7799821,6320,無,x00012326@meiho.edu.tw,https://tourism.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10151019,觀光系,08-7799821,6320,無,x00012326@meiho.edu.tw,https://tourism.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10152032,運動與休閒管理系,08-7799821,8380,無,x00003130@meiho.edu.tw,https://sport.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10152032,運動與休閒管理系,08-7799821,8380,無,x00003130@meiho.edu.tw,https://sport.meiho.edu.tw/
1064,私立,技專校院,美和學校財團法人美和科技大學,民生學院,10152032,運動與休閒管理系,08-7799821,8380,無,x00003130@meiho.edu.tw,https://sport.meiho.edu.tw/
1065,私立,技專校院,吳鳳科技大學,醫學健康學院,01121023,幼兒保育系,05-2267125,61402,05-2260293,ce@wfu.edu.tw,http://ecce.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,醫學健康學院,01121023,幼兒保育系,05-2267125,61402,05-2260293,ce@wfu.edu.tw,http://ecce.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,醫學健康學院,01121023,幼兒保育系,05-2267125,61402,05-2260293,ce@wfu.edu.tw,http://ecce.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,吳鳳科技大學,04131036,茶文化事業經營管理系,05-2267125,51512,05-2067760,無,本系無專門網址
1065,私立,技專校院,吳鳳科技大學,數位管理學院,06134035,數位科技與媒體設計系,05-2267125,71602,05-2264960,udm@wfu.edu.tw,https://udm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,06134035,數位科技與媒體設計系,05-2267125,71602,05-2264960,udm@wfu.edu.tw,https://udm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,06134035,數位科技與媒體設計系,05-2267125,71602,05-2264960,udm@wfu.edu.tw,https://udm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07141016,電機工程系,05-2267125,71114,05-2065851,pmei@wfu.edu.tw,http://ee.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07141016,電機工程系,05-2267125,71114,05-2065851,pmei@wfu.edu.tw,http://ee.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07141016,電機工程系,05-2267125,71114,05-2065851,pmei@wfu.edu.tw,http://ee.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07141016,電機工程系,05-2267125,71114,05-2065851,pmei@wfu.edu.tw,http://ee.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07141016,電機工程系,05-2267125,71114,05-2065851,pmei@wfu.edu.tw,http://ee.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07151034,機械與智慧製造工程系,05-2267125,71204,05-2263723,yhkao@wfu.edu.tw,http://me.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07151034,機械與智慧製造工程系,05-2267125,71204,05-2263723,yhkao@wfu.edu.tw,http://me.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07151034,機械與智慧製造工程系,05-2267125,71204,05-2263723,yhkao@wfu.edu.tw,http://me.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07151034,機械與智慧製造工程系,05-2267125,71204,05-2263723,yhkao@wfu.edu.tw,http://me.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07161033,車輛工程系,05-2267125,51302,05-2268417,ready013107@wfu.edu.tw,http://ve.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,安全工程學院,07162032,人工智慧無人機科技系,05-2267125,72202,無,aiut@wfu.edu.tw,https://aiut.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10131024,餐旅管理系,05-2267125,51602,無,hm@wfu.edu.tw,http://hm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10131024,餐旅管理系,05-2267125,51602,無,hm@wfu.edu.tw,http://hm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10131024,餐旅管理系,05-2267125,51602,無,hm@wfu.edu.tw,http://hm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10131024,餐旅管理系,05-2267125,51602,無,hm@wfu.edu.tw,http://hm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,吳鳳科技大學,10131037,烘焙管理系,05-2267125,51602,無,無,本系無專門網址
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10151025,觀光休閒管理系,05-2267125,51512,05-2067760,wwwtlm@wfu.edu.tw,http://tlm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,數位管理學院,10151025,觀光休閒管理系,05-2267125,51512,05-2067760,wwwtlm@wfu.edu.tw,http://tlm.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,醫學健康學院,10152027,休閒遊憩與運動管理系,05-2267125,61502,無,sptsai@wfu.edu.tw,http://sh.wfu.edu.tw/
1065,私立,技專校院,吳鳳科技大學,醫學健康學院,10152027,休閒遊憩與運動管理系,05-2267125,61502,無,sptsai@wfu.edu.tw,http://sh.wfu.edu.tw/
